Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,3,0
0,2,0,0,0,0,3,1
0,2,0,0,0,0,4,1
0,2,0,0,0,0,5,1
0,2,0,0,0,0,6,1
0,2,0,0,0,0,7,1
0,2,0,0,0,0,8,1
0,4,0,0,0,0,8,2
0,4,0,0,0,0,9,2
0,4,0,0,0,0,10,2
0,4,0,0,0,0,11,2
0,4,0,0,0,0,12,2
0,4,0,0,0,0,13,2
0,4,0,0,0,0,14,2
0,4,0,0,0,0,15,2
0,6,0,0,0,0,15,3
0,6,0,0,0,0,16,3
0,6,0,0,0,0,17,3
0,8,0,0,0,0,17,4
0,8,0,0,0,0,18,4
0,8,0,0,0,0,19,4
0,8,0,0,0,0,20,4
0,8,0,0,0,0,21,4
0,10,0,0,0,0,21,5
0,10,0,0,0,0,22,5
0,10,0,0,0,0,23,5
0,12,0,0,0,0,23,6
0,12,0,0,0,0,24,6
0,14,0,0,0,0,24,7
0,14,0,0,0,0,25,7
0,16,0,0,0,0,25,8
0,16,0,0,0,0,26,8
0,16,0,0,0,0,27,8
0,18,0,0,0,0,27,9
0,18,0,0,0,0,28,9
0,18,0,0,0,0,29,9
0,18,0,0,0,0,30,9
0,18,0,0,0,0,31,9
0,18,0,0,0,0,32,9
0,18,0,0,0,0,33,9
0,18,0,0,0,0,34,9
0,18,0,0,0,0,35,9
0,20,0,0,0,0,35,10
0,20,0,0,0,0,36,10
0,20,0,0,0,0,37,10
0,20,0,0,0,0,38,10
0,22,0,0,0,0,38,11
0,22,0,0,0,0,39,11
0,22,0,0,0,0,40,11
0,22,0,0,0,0,41,11
0,22,0,0,0,0,42,11
0,22,0,0,0,0,43,11
0,22,0,0,0,0,44,11
0,24,0,0,0,0,44,12
0,24,0,0,0,0,45,12
0,24,0,0,0,0,46,12
0,24,0,0,0,0,47,12
0,24,0,0,0,0,48,12
0,26,0,0,0,0,48,13
0,26,0,0,0,0,49,13
0,26,0,0,0,0,50,13
0,28,0,0,0,0,50,14
0,28,0,0,0,0,51,14
0,28,0,0,0,0,52,14
0,28,0,0,0,0,53,14
0,28,0,0,0,0,54,14
0,30,0,0,0,0,54,15
0,30,0,0,0,0,55,15
0,30,0,0,0,0,56,15
0,30,0,0,0,0,57,15
0,32,0,0,0,0,57,16
0,32,0,0,0,0,58,16
0,34,0,0,0,0,58,17
0,34,0,0,0,0,59,17
0,34,0,0,0,0,60,17
0,34,0,0,0,0,61,17
0,34,0,0,0,0,62,17
0,36,0,0,0,0,62,18
0,36,0,0,0,0,63,18
0,36,0,0,0,0,64,18
0,36,0,0,0,0,65,18
0,36,0,0,0,0,66,18
0,38,0,0,0,0,66,19
0,38,0,0,0,0,67,19
0,40,0,0,0,0,67,20
0,40,0,0,0,0,68,20
0,40,0,0,0,0,69,20
0,40,0,0,0,0,70,20
0,40,0,0,0,0,71,20
0,40,0,0,0,0,72,20
0,40,0,0,0,0,73,20
0,42,0,0,0,0,73,21
0,42,0,0,0,0,74,21
0,44,0,0,0,0,74,22
0,44,0,0,0,0,75,22
0,46,0,0,0,0,75,23
0,46,0,0,0,0,76,23
0,46,0,0,0,0,77,23
0,48,0,0,0,0,77,24
0,48,0,0,0,0,78,24
0,48,0,0,0,0,79,24
0,48,0,0,0,0,80,24
0,50,0,0,0,0,80,25
0,50,0,0,0,0,81,25
0,50,0,0,0,0,82,25
0,52,0,0,0,0,82,26
0,52,0,0,0,0,83,26
0,52,0,0,0,0,84,26
0,52,0,0,0,0,85,26
0,52,0,0,0,0,86,26
0,52,0,0,0,0,87,26
0,52,0,0,0,0,88,26
0,52,0,0,0,0,89,26
0,52,0,0,0,0,90,26
0,52,0,0,0,0,91,26
0,52,0,0,0,0,92,26
0,52,0,0,0,0,93,26
0,54,0,0,0,0,93,27
0,54,0,0,0,0,94,27
0,56,0,0,0,0,94,28
0,56,0,0,0,0,95,28
0,56,0,0,0,0,96,28
0,56,0,0,0,0,97,28
0,58,0,0,0,0,97,29
0,58,0,0,0,0,98,29
0,58,0,0,0,0,99,29
0,58,0,0,0,0,100,29
0,58,0,0,0,0,101,29
0,58,0,0,0,0,102,29
0,60,0,0,0,0,102,30
0,60,0,0,0,0,103,30
0,60,0,0,0,0,104,30
0,62,0,0,0,0,104,31
0,62,0,0,0,0,105,31
0,62,0,0,0,0,106,31
0,62,0,0,0,0,107,31
0,62,0,0,0,0,108,31
0,64,0,0,0,0,108,32
0,64,0,0,0,0,109,32
0,66,0,0,0,0,109,33
0,66,0,0,0,0,110,33
0,68,0,0,0,0,110,34
0,68,0,0,0,0,111,34
0,68,0,0,0,0,112,34
0,68,0,0,0,0,113,34
0,68,0,0,0,0,114,34
0,68,0,0,0,0,115,34
0,68,0,0,0,0,116,34
0,68,0,0,0,0,117,34
0,70,0,0,0,0,117,35
0,70,0,0,0,0,118,35
0,70,0,0,0,0,119,35
0,72,0,0,0,0,119,36
0,72,0,0,0,0,120,36
0,74,0,0,0,0,120,37
0,74,0,0,0,0,121,37
0,74,0,0,0,0,122,37
0,74,0,0,0,0,123,37
0,74,0,0,0,0,124,37
0,76,0,0,0,0,124,38
0,76,0,0,0,0,125,38
0,78,0,0,0,0,125,39
0,78,0,0,0,0,126,39
0,80,0,0,0,0,126,40
0,80,0,0,0,0,127,40
0,80,0,0,0,0,128,40
0,80,0,0,0,0,129,40
0,82,0,0,0,0,129,41
0,82,0,0,0,0,130,41
0,82,0,0,0,0,131,41
0,84,0,0,0,0,131,42
0,84,0,0,0,0,132,42
0,84,0,0,0,0,133,42
0,84,0,0,0,0,134,42
0,84,0,0,0,0,135,42
0,84,0,0,0,0,136,42
0,86,0,0,0,0,136,43
0,86,0,0,0,0,137,43
0,86,0,0,0,0,138,43
0,86,0,0,0,0,139,43
0,88,0,0,0,0,139,44
0,88,0,0,0,0,140,44
0,88,0,0,0,0,141,44
0,88,0,0,0,0,142,44
0,88,0,0,0,0,143,44
0,88,0,0,0,0,144,44
0,88,0,0,0,0,145,44
0,88,0,0,0,0,146,44
0,88,0,0,0,0,147,44
0,90,0,0,0,0,147,45
0,90,0,0,0,0,148,45
0,90,0,0,0,0,149,45
0,92,0,0,0,0,149,46
0,92,0,0,0,0,150,46
0,94,0,0,0,0,150,47
0,94,0,0,0,0,151,47
0,96,0,0,0,0,151,48
0,96,0,0,0,0,152,48
0,96,0,0,0,0,153,48
0,98,0,0,0,0,153,49
0,98,0,0,0,0,154,49
0,98,0,0,0,0,155,49
0,100,0,0,0,0,155,50
0,100,0,0,0,0,156,50
0,100,0,0,0,0,157,50
0,100,0,0,0,0,158,50
0,102,0,0,0,0,158,51
0,102,0,0,0,0,159,51
0,102,0,0,0,0,160,51
0,102,0,0,0,0,161,51
0,104,0,0,0,0,161,52
0,104,0,0,0,0,162,52
0,104,0,0,0,0,163,52
0,104,0,0,0,0,164,52
0,104,0,0,0,0,165,52
0,104,0,0,0,0,166,52
0,104,0,0,0,0,167,52
0,106,0,0,0,0,167,53
0,106,0,0,0,0,168,53
0,108,0,0,0,0,168,54
0,108,0,0,0,0,169,54
0,108,0,0,0,0,170,54
0,108,0,0,0,0,171,54
0,110,0,0,0,0,171,55
0,110,0,0,0,0,172,55
0,110,0,0,0,0,173,55
0,112,0,0,0,0,173,56
0,112,0,0,0,0,174,56
0,112,0,0,0,0,175,56
0,114,0,0,0,0,175,57
0,114,0,0,0,0,176,57
0,116,0,0,0,0,176,58
0,116,0,0,0,0,177,58
0,116,0,0,0,0,178,58
0,116,0,0,0,0,179,58
0,118,0,0,0,0,179,59
0,118,0,0,0,0,180,59
0,118,0,0,0,0,181,59
0,120,0,0,0,0,181,60
0,120,0,0,0,0,182,60
0,120,0,0,0,0,183,60
0,120,0,0,0,0,184,60
0,120,0,0,0,0,185,60
0,120,0,0,0,0,186,60
0,120,0,0,0,0,187,60
0,122,0,0,0,0,187,61
0,122,0,0,0,0,188,61
0,122,0,0,0,0,189,61
0,122,0,0,0,0,190,61
0,122,0,0,0,0,191,61
0,122,0,0,0,0,192,61
0,122,0,0,0,0,193,61
0,122,0,0,0,0,194,61
0,122,0,0,0,0,195,61
0,122,0,0,0,0,196,61
0,124,0,0,0,0,196,62
0,124,0,0,0,0,197,62
0,124,0,0,0,0,198,62
