Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 0, 0, 0, 0, 0, 3, 0 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 2, 0, 0, 0, 0, 5, 1 
0.000000, 4, 0, 0, 0, 0, 5, 2 
0.000000, 4, 0, 0, 0, 0, 6, 2 
0.000000, 4, 0, 0, 0, 0, 7, 2 
0.000000, 4, 0, 0, 0, 0, 8, 2 
0.000000, 6, 0, 0, 0, 0, 8, 3 
0.000000, 6, 0, 0, 0, 0, 9, 3 
0.000000, 6, 0, 0, 0, 0, 10, 3 
0.000000, 8, 0, 0, 0, 0, 10, 4 
0.000000, 8, 0, 0, 0, 0, 11, 4 
0.000000, 10, 0, 0, 0, 0, 11, 5 
0.000000, 10, 0, 0, 0, 0, 12, 5 
0.000000, 12, 0, 0, 0, 0, 12, 6 
0.000000, 12, 0, 0, 0, 0, 13, 6 
0.000000, 12, 0, 0, 0, 0, 14, 6 
0.000000, 12, 0, 0, 0, 0, 15, 6 
0.000000, 12, 0, 0, 0, 0, 16, 6 
0.000000, 12, 0, 0, 0, 0, 17, 6 
0.000000, 12, 0, 0, 0, 0, 18, 6 
0.000000, 12, 0, 0, 0, 0, 19, 6 
0.000000, 14, 0, 0, 0, 0, 19, 7 
0.000000, 14, 0, 0, 0, 0, 20, 7 
0.000000, 14, 0, 0, 0, 0, 21, 7 
0.000000, 14, 0, 0, 0, 0, 22, 7 
0.000000, 14, 0, 0, 0, 0, 23, 7 
0.000000, 16, 0, 0, 0, 0, 23, 8 
0.000000, 16, 0, 0, 0, 0, 24, 8 
0.000000, 16, 0, 0, 0, 0, 25, 8 
0.000000, 16, 0, 0, 0, 0, 26, 8 
0.000000, 18, 0, 0, 0, 0, 26, 9 
0.000000, 18, 0, 0, 0, 0, 27, 9 
0.000000, 20, 0, 0, 0, 0, 27, 10 
0.000000, 20, 0, 0, 0, 0, 28, 10 
0.000000, 20, 0, 0, 0, 0, 29, 10 
0.000000, 20, 0, 0, 0, 0, 30, 10 
0.000000, 22, 0, 0, 0, 0, 30, 11 
0.000000, 22, 0, 0, 0, 0, 31, 11 
0.000000, 22, 0, 0, 0, 0, 32, 11 
0.000000, 24, 0, 0, 0, 0, 32, 12 
0.000000, 24, 0, 0, 0, 0, 33, 12 
0.000000, 26, 0, 0, 0, 0, 33, 13 
0.000000, 26, 0, 0, 0, 0, 34, 13 
0.000000, 28, 0, 0, 0, 0, 34, 14 
0.000000, 28, 0, 0, 0, 0, 35, 14 
0.000000, 28, 0, 0, 0, 0, 36, 14 
0.000000, 28, 0, 0, 0, 0, 37, 14 
0.000000, 28, 0, 0, 0, 0, 38, 14 
0.000000, 28, 0, 0, 0, 0, 39, 14 
0.000000, 28, 0, 0, 0, 0, 40, 14 
0.000000, 28, 0, 0, 0, 0, 41, 14 
0.000000, 28, 0, 0, 0, 0, 42, 14 
0.000000, 30, 0, 0, 0, 0, 42, 15 
0.000000, 30, 0, 0, 0, 0, 43, 15 
0.000000, 30, 0, 0, 0, 0, 44, 15 
0.000000, 32, 0, 0, 0, 0, 44, 16 
0.000000, 32, 0, 0, 0, 0, 45, 16 
0.000000, 34, 0, 0, 0, 0, 45, 17 
0.000000, 34, 0, 0, 0, 0, 46, 17 
0.000000, 34, 0, 0, 0, 0, 47, 17 
0.000000, 36, 0, 0, 0, 0, 47, 18 
0.000000, 36, 0, 0, 0, 0, 48, 18 
0.000000, 36, 0, 0, 0, 0, 49, 18 
0.000000, 36, 0, 0, 0, 0, 50, 18 
0.000000, 36, 0, 0, 0, 0, 51, 18 
0.000000, 36, 0, 0, 0, 0, 52, 18 
0.000000, 36, 0, 0, 0, 0, 53, 18 
0.000000, 36, 0, 0, 0, 0, 54, 18 
0.000000, 38, 0, 0, 0, 0, 54, 19 
0.000000, 38, 0, 0, 0, 0, 55, 19 
0.000000, 38, 0, 0, 0, 0, 56, 19 
0.000000, 38, 0, 0, 0, 0, 57, 19 
0.000000, 38, 0, 0, 0, 0, 58, 19 
0.000000, 38, 0, 0, 0, 0, 59, 19 
0.000000, 38, 0, 0, 0, 0, 60, 19 
0.000000, 38, 0, 0, 0, 0, 61, 19 
0.000000, 38, 0, 0, 0, 0, 62, 19 
0.000000, 40, 0, 0, 0, 0, 62, 20 
0.000000, 40, 0, 0, 0, 0, 63, 20 
0.000000, 42, 0, 0, 0, 0, 63, 21 
0.000000, 42, 0, 0, 0, 0, 64, 21 
0.000000, 42, 0, 0, 0, 0, 65, 21 
0.000000, 42, 0, 0, 0, 0, 66, 21 
0.000000, 42, 0, 0, 0, 0, 67, 21 
0.000000, 42, 0, 0, 0, 0, 68, 21 
0.000000, 44, 0, 0, 0, 0, 68, 22 
0.000000, 44, 0, 0, 0, 0, 69, 22 
0.000000, 44, 0, 0, 0, 0, 70, 22 
0.000000, 46, 0, 0, 0, 0, 70, 23 
0.000000, 46, 0, 0, 0, 0, 71, 23 
0.000000, 48, 0, 0, 0, 0, 71, 24 
0.000000, 48, 0, 0, 0, 0, 72, 24 
0.000000, 50, 0, 0, 0, 0, 72, 25 
0.000000, 50, 0, 0, 0, 0, 73, 25 
0.000000, 52, 0, 0, 0, 0, 73, 26 
0.000000, 52, 0, 0, 0, 0, 74, 26 
0.000000, 52, 0, 0, 0, 0, 75, 26 
0.000000, 52, 0, 0, 0, 0, 76, 26 
0.000000, 54, 0, 0, 0, 0, 76, 27 
0.000000, 54, 0, 0, 0, 0, 77, 27 
0.000000, 56, 0, 0, 0, 0, 77, 28 
0.000000, 56, 0, 0, 0, 0, 78, 28 
0.000000, 58, 0, 0, 0, 0, 78, 29 
0.000000, 58, 0, 0, 0, 0, 79, 29 
0.000000, 58, 0, 0, 0, 0, 80, 29 
0.000000, 58, 0, 0, 0, 0, 81, 29 
0.000000, 58, 0, 0, 0, 0, 82, 29 
0.000000, 58, 0, 0, 0, 0, 83, 29 
0.000000, 58, 0, 0, 0, 0, 84, 29 
0.000000, 58, 0, 0, 0, 0, 85, 29 
0.000000, 58, 0, 0, 0, 0, 86, 29 
0.000000, 60, 0, 0, 0, 0, 86, 30 
0.000000, 60, 0, 0, 0, 0, 87, 30 
0.000000, 60, 0, 0, 0, 0, 88, 30 
0.000000, 62, 0, 0, 0, 0, 88, 31 
