Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 0, 0, 0, 0, 0, 3, 0 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 2, 0, 0, 0, 0, 5, 1 
0.000000, 2, 0, 0, 0, 0, 6, 1 
0.000000, 4, 0, 0, 0, 0, 6, 2 
0.000000, 4, 0, 0, 0, 0, 7, 2 
0.000000, 4, 0, 0, 0, 0, 8, 2 
0.000000, 4, 0, 0, 0, 0, 9, 2 
0.000000, 6, 0, 0, 0, 0, 9, 3 
0.000000, 6, 0, 0, 0, 0, 10, 3 
0.000000, 8, 0, 0, 0, 0, 10, 4 
0.000000, 8, 0, 0, 0, 0, 11, 4 
0.000000, 8, 0, 0, 0, 0, 12, 4 
0.000000, 10, 0, 0, 0, 0, 12, 5 
0.000000, 10, 0, 0, 0, 0, 13, 5 
0.000000, 12, 0, 0, 0, 0, 13, 6 
0.000000, 12, 0, 0, 0, 0, 14, 6 
0.000000, 14, 0, 0, 0, 0, 14, 7 
0.000000, 14, 0, 0, 0, 0, 15, 7 
0.000000, 14, 0, 0, 0, 0, 16, 7 
0.000000, 14, 0, 0, 0, 0, 17, 7 
0.000000, 14, 0, 0, 0, 0, 18, 7 
0.000000, 16, 0, 0, 0, 0, 18, 8 
0.000000, 16, 0, 0, 0, 0, 19, 8 
0.000000, 18, 0, 0, 0, 0, 19, 9 
0.000000, 18, 0, 0, 0, 0, 20, 9 
0.000000, 18, 0, 0, 0, 0, 21, 9 
0.000000, 18, 0, 0, 0, 0, 22, 9 
0.000000, 20, 0, 0, 0, 0, 22, 10 
0.000000, 20, 0, 0, 0, 0, 23, 10 
0.000000, 20, 0, 0, 0, 0, 24, 10 
0.000000, 22, 0, 0, 0, 0, 24, 11 
0.000000, 22, 0, 0, 0, 0, 25, 11 
0.000000, 22, 0, 0, 0, 0, 26, 11 
0.000000, 24, 0, 0, 0, 0, 26, 12 
0.000000, 24, 0, 0, 0, 0, 27, 12 
0.000000, 26, 0, 0, 0, 0, 27, 13 
0.000000, 26, 0, 0, 0, 0, 28, 13 
0.000000, 26, 0, 0, 0, 0, 29, 13 
0.000000, 28, 0, 0, 0, 0, 29, 14 
0.000000, 28, 0, 0, 0, 0, 30, 14 
0.000000, 30, 0, 0, 0, 0, 30, 15 
0.000000, 30, 0, 0, 0, 0, 31, 15 
0.000000, 30, 0, 0, 0, 0, 32, 15 
0.000000, 30, 0, 0, 0, 0, 33, 15 
0.000000, 30, 0, 0, 0, 0, 34, 15 
0.000000, 30, 0, 0, 0, 0, 35, 15 
0.000000, 30, 0, 0, 0, 0, 36, 15 
0.000000, 30, 0, 0, 0, 0, 37, 15 
0.000000, 30, 0, 0, 0, 0, 38, 15 
0.000000, 30, 0, 0, 0, 0, 39, 15 
0.000000, 32, 0, 0, 0, 0, 39, 16 
0.000000, 32, 0, 0, 0, 0, 40, 16 
0.000000, 32, 0, 0, 0, 0, 41, 16 
0.000000, 32, 0, 0, 0, 0, 42, 16 
0.000000, 34, 0, 0, 0, 0, 42, 17 
0.000000, 34, 0, 0, 0, 0, 43, 17 
0.000000, 34, 0, 0, 0, 0, 44, 17 
0.000000, 34, 0, 0, 0, 0, 45, 17 
0.000000, 36, 0, 0, 0, 0, 45, 18 
0.000000, 36, 0, 0, 0, 0, 46, 18 
0.000000, 36, 0, 0, 0, 0, 47, 18 
0.000000, 36, 0, 0, 0, 0, 48, 18 
0.000000, 38, 0, 0, 0, 0, 48, 19 
0.000000, 38, 0, 0, 0, 0, 49, 19 
0.000000, 40, 0, 0, 0, 0, 49, 20 
0.000000, 40, 0, 0, 0, 0, 50, 20 
0.000000, 40, 0, 0, 0, 0, 51, 20 
0.000000, 40, 0, 0, 0, 0, 52, 20 
0.000000, 40, 0, 0, 0, 0, 53, 20 
0.000000, 40, 0, 0, 0, 0, 54, 20 
0.000000, 40, 0, 0, 0, 0, 55, 20 
0.000000, 42, 0, 0, 0, 0, 55, 21 
0.000000, 42, 0, 0, 0, 0, 56, 21 
0.000000, 44, 0, 0, 0, 0, 56, 22 
0.000000, 44, 0, 0, 0, 0, 57, 22 
0.000000, 44, 0, 0, 0, 0, 58, 22 
0.000000, 44, 0, 0, 0, 0, 59, 22 
0.000000, 44, 0, 0, 0, 0, 60, 22 
0.000000, 44, 0, 0, 0, 0, 61, 22 
0.000000, 44, 0, 0, 0, 0, 62, 22 
0.000000, 44, 0, 0, 0, 0, 63, 22 
0.000000, 46, 0, 0, 0, 0, 63, 23 
0.000000, 46, 0, 0, 0, 0, 64, 23 
0.000000, 48, 0, 0, 0, 0, 64, 24 
0.000000, 48, 0, 0, 0, 0, 65, 24 
0.000000, 48, 0, 0, 0, 0, 66, 24 
0.000000, 48, 0, 0, 0, 0, 67, 24 
0.000000, 48, 0, 0, 0, 0, 68, 24 
0.000000, 48, 0, 0, 0, 0, 69, 24 
0.000000, 48, 0, 0, 0, 0, 70, 24 
0.000000, 48, 0, 0, 0, 0, 71, 24 
0.000000, 48, 0, 0, 0, 0, 72, 24 
0.000000, 48, 0, 0, 0, 0, 73, 24 
0.000000, 48, 0, 0, 0, 0, 74, 24 
0.000000, 50, 0, 0, 0, 0, 74, 25 
0.000000, 50, 0, 0, 0, 0, 75, 25 
0.000000, 50, 0, 0, 0, 0, 76, 25 
0.000000, 50, 0, 0, 0, 0, 77, 25 
0.000000, 52, 0, 0, 0, 0, 77, 26 
0.000000, 52, 0, 0, 0, 0, 78, 26 
0.000000, 52, 0, 0, 0, 0, 79, 26 
0.000000, 52, 0, 0, 0, 0, 80, 26 
0.000000, 54, 0, 0, 0, 0, 80, 27 
0.000000, 54, 0, 0, 0, 0, 81, 27 
0.000000, 54, 0, 0, 0, 0, 82, 27 
0.000000, 54, 0, 0, 0, 0, 83, 27 
0.000000, 56, 0, 0, 0, 0, 83, 28 
0.000000, 56, 0, 0, 0, 0, 84, 28 
0.000000, 58, 0, 0, 0, 0, 84, 29 
0.000000, 58, 0, 0, 0, 0, 85, 29 
0.000000, 60, 0, 0, 0, 0, 85, 30 
0.000000, 60, 0, 0, 0, 0, 86, 30 
0.000000, 60, 0, 0, 0, 0, 87, 30 
0.000000, 62, 0, 0, 0, 0, 87, 31 
0.000000, 62, 0, 0, 0, 0, 88, 31 
